,Unnamed: 0,Unnamed: 0.1,component,component_bottom_elevation_from_end_A,stack_length,component_bottom_elevation_above_mudline,component_top_elevation_above_mudline,StressOD,StressID,drag_diameter,buoyancy_diameter,internal_fluid_ID,A,I,J,EI,EA,GJ,stack_in_service_weight,wet_weight_per_unit_length,dry_weight_per_unit_length,internal_fluid_weight_per_unit_length,internal_fluid_weight_in_seawater_per_unit_length,component_bottom_effective_tension,component_top_effective_tension,true_tension,shear7_top_x_by_L,shear7_bottom_x_by_L,elevation_above_MSL,strain,axial_stretch,max_damage,elevation_above_mudline_at_max_damage,shear7_x_by_L_at_max_damage,elevation_from_end_A_at_max_damage,total_viv_max_damage,total_wave_max_damage
12,12,12,20ft Pup Jt.,30.48,0.0,1523.3903999999998,1523.3903999999998,0.5334,0.4826,1.2954,0.7821996959200997,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,9.24637218144935,12.238952910164425,3.4403779399588155,1.601057533069379,6612.776645222873,6612.776645222873,0,0.01875117194824677,0.01875117194824677,-0.6096000000002277,0.0,0.0,,,,,,
13,13,13,25ft Pup Jt.,30.48,0.0,1523.3903999999998,1523.3903999999998,0.5334,0.4826,1.2954,0.7334112952593851,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,7.494476118457223,9.903091492841591,3.4403779399588155,1.601057533069379,6612.776645222873,6612.776645222873,0,0.01875117194824677,0.01875117194824677,-0.6096000000002277,0.0,0.0,,,,,,
14,14,14,30ft Pup Jt.,30.48,0.0,1523.3903999999998,1523.3903999999998,0.5334,0.4826,1.2954,0.6989964023453556,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,6.326545409795807,8.345850547959701,3.4403779399588155,1.601057533069379,6612.776645222873,6612.776645222873,0,0.01875117194824677,0.01875117194824677,-0.6096000000002277,0.0,0.0,,,,,,
15,15,15,40ft Pup Jt.,30.48,0.0,1523.3903999999998,1523.3903999999998,0.5334,0.4826,1.2954,0.811203742579293,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,6.691523756252501,10.04908283142427,3.4403779399588155,1.601057533069379,6612.776645222873,6612.776645222873,0,0.01875117194824677,0.01875117194824677,-0.6096000000002277,0.0,0.0,,,,,,
16,16,16,75ft Bare jt.  - protected,99.06,68.58,1454.8103999999994,1523.3903999999998,0.5334,0.4826,1.2954,0.7821996959201,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,503.6266658216944,5.7425800554650985,8.735160784180175,3.4403779399588155,1.601057533069379,6109.149979401177,6612.776645222873,0,0.01875117194824677,0.060941308831802,-69.18960000000015,0.0007586406782994043,0.05202757771777314,0.014346639322734845,1454.8775474399995,0.060899999999999954,98.9928525599999,0.013721011901629472,0.000625627421105373
17,17,17,75ft Buoyancy Jt. 2500 ft rating,830.5799999999997,731.52,723.2903999999999,1454.8103999999994,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,1242.5885207647405,0.0975816302682476,10.097746610951829,3.4403779399588155,1.601057533069379,4866.561458636436,6109.149979401177,0,0.06094130883180196,0.5109694355897244,-800.7096000000001,0.0006545094478107357,0.4787867512625095,0.026707180336808016,1333.7779166399996,0.1353999999999999,220.09248335999985,0.025677507858502993,0.001029672478305023
18,18,18,75ft Buoyancy Jt. 5000 ft rating,1470.66,640.0799999999998,83.21039999999994,723.2903999999999,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,1461.049499669148,0.6815469845989564,10.681711965282537,3.4403779399588155,1.601057533069379,3405.5119589672886,4866.561458636436,0,0.5109694355897244,0.9047440465029064,-1440.7896,0.0004932846709182158,0.31574165216133154,0.053988324852680354,173.4971587199999,0.8492,1380.37324128,0.05138914480375112,0.0025991800489292374
19,19,19,75ft Buoyancy Jt. 7500 ft rating,1470.66,0.0,83.21039999999998,83.21039999999998,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,1.4601674570399013,11.460332437723482,3.4403779399588155,1.601057533069379,3405.5119589672886,3405.5119589672886,0,0.9047440465029064,0.9047440465029064,-1440.7896,0.0,0.0,,,,,,
20,20,20,75ft Buoyancy Jt. 10000 ft rating,1470.66,0.0,83.21039999999998,83.21039999999998,0.5334,0.4826,1.3716,1.224404834888719,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,0.0,2.04413281137061,12.044297792054193,3.4403779399588155,1.601057533069379,3405.5119589672886,3405.5119589672886,0,0.9047440465029064,0.9047440465029064,-1440.7896,0.0,0.0,,,,,,
21,21,21,75ft Bare jt.  - protected,1539.2399999999998,68.58,14.630399999999995,83.21039999999998,0.5334,0.4826,1.2954,0.7821996959201,0.4826,0.04053659832779983,0.0013108986628303115,0.002621797325660623,271149.3600316793,8384685.259128188,208576.43079359946,503.6266658216944,5.7425800554650985,8.735160784180175,3.4403779399588155,1.601057533069379,2901.885293145594,3405.5119589672886,0,0.9047440465029064,0.9469341833864616,-1509.3696,0.0003761260594275846,0.025794725155543752,0.05019301524829193,56.94892343999986,0.9209,1496.92147656,0.0473364125275464,0.0028566027207455316
22,22,22,Lower FJ,1539.2399999999998,0.0,14.630400000000002,14.630400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.885293145594,2901.885293145594,0,0.9469341833864616,0.9469341833864616,-1509.3696,0.0,0.0,,,,,,
23,23,23,LMRP,1545.3359999999998,6.096,8.534400000000002,14.630400000000002,0.60325,0.47625,5.587999999999999,2.2018921023100777,0.47625,0.10767533930821824,0.003975404652162186,0.007950809304324373,822282.0404541594,22271820.21955924,632524.6465031995,1121.958893145594,182.4891732283465,218.98700787401575,3.350437311680805,1.5592016314950234,1779.9264,2901.885293145594,0,0.9469341833864616,0.9506844177761108,-1515.4656,0.00010510617558402346,0.000640727246360207,0.037841944343116066,8.834170799999647,0.9505,1545.0362292000002,0.03712789972,0.000714044623116065
24,24,24,BOP,1552.3463999999994,7.0104000000000015,1.524000000000001,8.534400000000002,0.60325,0.47625,5.587999999999999,2.3347666059512973,0.47625,0.10767533930821824,0.003975404652162186,0.007950809304324373,822282.0404541594,22271820.21955924,632524.6465031995,1857.6042671174328,263.4191543991784,304.67757617254364,3.350437311680805,1.5592016314950234,-77.6778671174327,1779.9264,0,0.9506844177761108,0.9549971873242076,-1522.476,3.821529888669906e-05,0.0002679045313153151,1.104962883677111,1.8445276799997226,0.9548,1552.0258723199997,1.1013995332089999,0.0035633504681111487
25,25,25,Wellhead,1552.3463999999994,0.0,1.524,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.6778671174327,-77.6778671174327,0,0.9549971873242076,0.9549971873242076,-1522.476,0.0,0.0,,,,,,
26,26,26,Mudline,1552.3463999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.6778671174327,-77.6778671174327,0,0.9549971873242076,0.9549971873242076,-1524.0,0.0,0.0,,,,,,
27,27,27,30ft Casing Program 1,1579.7783999999995,27.432,-25.908,1.524,0.9144,0.8128,0.9144,0.9144,0.8128,0.13782443431451935,0.012893227746141522,0.025786455492283044,2666865.526097116,28507929.881035823,2051435.0200747047,412.10969376053663,10.481450799161976,10.546228301146172,9.758855984813923,4.541503916518127,-489.78756087796927,-77.6778671174327,0,0.9549971873242076,0.9718732420776298,-1549.908,-9.952764552941003e-06,-0.0002730242372162777,1.1592519390486462,-0.004318000000227453,0.955,1552.3509719999997,1.158469555488,0.0007823835606461402
28,28,28,30ft Casing Program 2,1625.4983999999995,45.72,-71.628,-25.908,0.9144,0.8382,0.9144,0.9144,0.8382000000000001,0.10488844817318198,0.010087034216739572,0.020174068433479145,2086425.8619208224,21695373.10799417,1604942.9707083246,584.8043093264622,7.961212418373367,8.025989920357564,10.378314616662466,4.829782973718985,-1074.5918702044316,-489.78756087796927,0,0.9718732420776298,1.0,-1595.628,-3.605329632487327e-05,-0.0016483567079732054,0.023364397168101163,-33.91643712000005,0.9768,1587.7868371199995,8.205735783141e-09,0.02336438896236538
